url,title,queries,host
https://digitalstrategy.ru/services/razrabotka-internet-magazinov/,"Заказать разработку интернет-магазина под ключ, создать сайта для интернет-магазина - цена от Digital Strategy",2,digitalstrategy.ru
https://www.vecteezy.com/free-vector/business-card-mockup?page=2,"Page 2 | Business Card Mockup Vector Art, Icons, and Graphics for Free Download",2,vecteezy.com
https://m.avito.ru/moskva/predlozheniya_uslug?q=%D0%BF%D0%B5%D1%87%D0%B0%D1%82%D1%8C+%D0%B2%D0%B8%D0%B7%D0%B8%D1%82%D0%BE%D0%BA+100+%D1%88%D1%82%D1%83%D0%BA,,2,m.avito.ru
https://tobiz.net/support/mozhno-li-sdelat-sajt-vizitku-na-WordPress/,Можно ли сделать сайт-визитку на WordPress,2,tobiz.net
https://www.demis.ru/,"Продвижение сайтов от ТОП диджитал-агентства: профессиональная SEO раскрутка, создание сайтов - компания Demis Group",2,demis.ru
https://speedy-print.ru/product/vizitki-2/,Визитки на заказ крупными тиражами - печать визиток в Москве | SpeedyPrint,2,speedy-print.ru
https://editor.printdesign.ru/designtemplates/shabloni-vizitok,Шаблоны визиток,2,editor.printdesign.ru
https://design.gmprint.ru/,"Конструктор визиток онлайн, бесплатно",2,design.gmprint.ru
https://vcard.prisloni.ru/,Электронная QR NFC визитка  | создать бесплатно,2,vcard.prisloni.ru
https://support.microsoft.com/ru-ru/office/%D0%BF%D0%B5%D1%87%D0%B0%D1%82%D1%8C-%D0%B2%D0%B8%D0%B7%D0%B8%D1%82%D0%BD%D1%8B%D1%85-%D0%BA%D0%B0%D1%80%D1%82%D0%BE%D1%87%D0%B5%D0%BA-%D0%BD%D0%B0%D0%BA%D0%BB%D0%B5%D0%B5%D0%B2-%D0%BE%D1%82%D0%BA%D1%80%D1%8B%D1%82%D0%BE%D0%BA-%D0%B8-%D1%82%D0%B5%D0%B3%D0%BE%D0%B2-%D0%B8%D0%BC%D0%B5%D0%BD-%D0%B2-%D0%BE%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%BD%D0%BE%D0%BC-%D0%BC%D0%B5%D1%81%D1%82%D0%B5-%D0%BD%D0%B0-%D0%BB%D0%B8%D1%81%D1%82%D0%B5-b219d28b-e884-4227-ac3a-d0b7de99c3c4,,2,support.microsoft.com
https://printut.com/sozdat/vizitki-standart,Как создать стандартную визитную карточку в конструкторе PRINTUT? | PRINTUT,2,printut.com
https://www.sostav.ru/blogs/287135/81217,Сделать визитки с помощью нейросети: топ-7 сервисов для создания дизайна визиток на 2026 год,2,sostav.ru
https://deti.media/articles/4-obrazovanie-yunogo-aktera/340-kak-podgotovitsya-k-videovizitke-sovety-i-oshibki-dlya-yunyh-akterov,Как подготовиться к видеовизитке: советы и ошибки для юных актёров,2,deti.media
https://gravirovka-net.ru/product-category/metallicheskie-vizitki/,Премиум металлические визитки | Гравировка в Москве,2,gravirovka-net.ru
https://www.renderforest.com/ru/mockups/business-card,Коллекция визитных карточек | Renderforest,2,renderforest.com
https://www.limtek.ru/,"Создание и заказ сайтов, раскрутка и продвижение",2,limtek.ru
https://tools.pixelplus.ru/ai-generaciya-izobrazheniy/top/vizitnaya-kartochka/,"Нейросеть для создания визитной карточки онлайн, сгенерировать визитную карточку с помощью ИИ — Пиксель Тулс",2,tools.pixelplus.ru
https://printut.com/shablony-vizitok,Шаблоны визиток для самостоятельного редактирования — создание макета онлайн в бесплатном редакторе PRINTUT | PRINTUT,2,printut.com
https://printut.com/tipografii/moskva,Заказать визитки в городе Москва | Заказ визитных карточек на сайте PRINTUT по своему макету или по макету от дизайнеров в типографиях города Москва,2,printut.com
https://workspace.ru/blog/kak-sayt-vizitka-pomogaet-vam-vydelitsya-i-zayavit-o-sebe/,Как сайт-визитка помогает вам выделиться и заявить о себе - узнать больше про веб-разработку на Workspace,2,workspace.ru
https://ukit.com/ru/help/kak-sozdat-sait-visitku,Как создать сайт-визитку,2,ukit.com
https://goldflyer.ru/catalog/poligrafiya/vizitnye_kartochki,Печать визиток дешево в Москве - Заказать изготовление визиток онлайн,2,goldflyer.ru
https://dtf.ru/software/4786218-kak-raspechatat-vizitki-na-a4-na-printere,Делаем по уму: как распечатать визитки на а4 на принтере с первой попытки — Софт на DTF,2,dtf.ru
https://seokey.ru/seo-prodvizhenie-sajta-vizitki,SEO продвижение сайта визитки с SeoKey - Заказать раскрутку сайта-визитки в Москве и по всей России,2,seokey.ru
https://www.vizitkaservice.ru/cardst/,Визитки с тиснением и конгревом. Типография Визитка Сервис.,2,vizitkaservice.ru
https://qrpr.pro/qr/vcard,Визитки QR code generator - QR код генератор - QRPR.PRO,2,qrpr.pro
https://dpl-print.ru/produktsiya/vizitki/nedorogo/,"Визитки недорого в Москве, заказать в типографии Digital Print Lab",2,dpl-print.ru
https://poligrafiya-moscow.ru/,Срочная типография «Gold Print»: недорогая полиграфия в Москве 👍,2,poligrafiya-moscow.ru
https://otvet.mail.ru/question/30333219,За какое время делается сайт-визитка? 2 месяца - это много? - mariia_7563 | Ответы Mail,2,otvet.mail.ru
https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%B7%D0%B8%D1%82%D0%BA%D0%B0_%D0%AF%D1%80%D0%BE%D1%88%D0%B0,Візитка Яроша — Вікіпедія,2,uk.wikipedia.org
https://qrvcard.pro/,Электронная визитка с QR и NFC-картой Российский сервис,2,qrvcard.pro
https://yandex.ru/maps/org/kopirka/241040317083/prices/,Цены «Копирка» в Москве — Яндекс Карты,2,yandex.ru
https://site-77.ru/,"Разработка сайтов в Москве - заказать сайт под ключ недорого👍, цены на создание и продвижение сайта в веб-студии🚀",2,site-77.ru
https://pappermint.ru/calc,Заказ тиража | pappermint.ru,2,pappermint.ru
https://romanfink.ru/service-calculator/business-cards/,Калькулятор стоимости визиток онлайн — цена печати,2,romanfink.ru
https://magenta.su/calculator/visitcard,Калькулятор стоимости заказа пластиковых визиток в Москве | «Маджента»,2,magenta.su
https://dpl-print.ru/produktsiya/vizitki/shelkografiya/,"Визитки с шелкографией в Москве, дешевая печать от Digital Print Lab",2,dpl-print.ru
https://cmsmagazine.ru/journal/items-what-are-real-time-development-of-site/,Каковы реальные сроки разработки сайта и за счет чего можно ускориться — CMS Magazine,2,cmsmagazine.ru
https://printype.ru/produkciya/vizitki,"Визитки - заказать в Москве, цены",2,printype.ru
https://wowbanner.ru/pechat-nakleek,Печать наклеек и стикеров в Москве от производителя | в типографии ВауБаннер,2,wowbanner.ru
https://priant.ru/our-services/cifrovaya-pechat/pechat-visitok/,ᐉ Срочная печать визиток в Москве | Priant,2,priant.ru
https://irm1.ru/vizitki-deshevo,"Визитки дешево в Москве. Расчет цены на сайте, онлайн-заказ. Быстро, удобно, недорого. Заказать изготовление визиток в типографии ИРМ-1.",2,irm1.ru
https://printpoint.ru/calculators/,Калькулятор визиток — Типография Printpoint.ru,2,printpoint.ru
https://miwix.pro/blog/bystroe-sozdanie-prostogo-sayta-vizitki/,Возможно ли быстрое создание простого сайта визитки под ключ | Быстрое,2,miwix.pro
https://www.avito.ru/moskva/predlozheniya_uslug?q=%D0%BC%D0%B0%D0%B3%D0%BD%D0%B8%D1%82%D0%BD%D1%8B%D0%B5+%D0%B2%D0%B8%D0%B7%D0%B8%D1%82%D0%BA%D0%B8,магнитные визитки в Москве - цены и отзывы | Услуги на Авито | Поиск специалистов,2,avito.ru
https://dpl-print.ru/produktsiya/vizitki/dvukhstoronnie/,Двухсторонние визитки на заказ - печать визиток в Москве Digital Print Lab,2,dpl-print.ru
https://moscow.megafon.ru/corporate/services/vizitka,"Визитка от МегаФона — Услуга верификации вызовов для корпоративных клиентов, Московский регион",2,moscow.megafon.ru
https://spotprint.ru/print/vizitki/srochnaya-pechat-vizitok,Срочная печать визиток в Москве – фотолаборатория Спотпринт,2,spotprint.ru
https://bonumprint.ru/calc.html,Онлайн калькулятор - визитки - рассчет цены и сроков,2,bonumprint.ru
https://yandex.ru/maps/org/garant/160661247739/prices/,Цены «Гарант» на Преображенской площади в Москве — Яндекс Карты,2,yandex.ru
